,track_uri,track_name,artist_name,artist_pop,artist_genres,album,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,date,checked_date,rock viet,vinahouse,viet edm,mainland se asia metal,vietnamese bolero,indie viet,vietnamese trap,vietnamese hip hop,viet remix,viet lo-fi,viet instrumental,year,v_pop,v_rap
693,spotify:track:38XJ8OWjMEmC4KmLWz7bn8,Mơ,LUCAS,1,['vietnamese idol pop'],Vietnam Idol (2023) - Tập 1,1,0.556,0.217,3,-11.585,1,0.0647,0.886,0.0,0.0999,0.368,119.45,38XJ8OWjMEmC4KmLWz7bn8,259219,3,2023-07-18,2023-07-18,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
694,spotify:track:2idPFV3nmiDSiCYOVjfDHI,All By Myself,Lê Phúc Cương Anh,1,['vietnamese idol pop'],Vietnam Idol (2023) - Tập 4,10,0.44,0.23,9,-10.737,1,0.0442,0.84,0.0,0.718,0.218,119.355,2idPFV3nmiDSiCYOVjfDHI,189440,4,2023-07-29,2023-07-29,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
695,spotify:track:2VmXFuycl4TycPtx56nLMX,Thương Em Là Điều Anh Không Thể Ngờ,Dương Thành Đạt,4,['vietnamese idol pop'],Vietnam Idol (2023) - Tập 1,1,0.474,0.267,5,-9.656,1,0.0385,0.892,0.0,0.219,0.363,126.931,2VmXFuycl4TycPtx56nLMX,180401,4,2023-07-18,2023-07-18,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
696,spotify:track:3U1jWyqyLxdPeEplELnNkA,Một Cú Lừa,Thanh Giang,0,['vietnamese idol pop'],Vietnam Idol (2023) - Tập 2,1,0.56,0.282,2,-10.104,0,0.0452,0.889,0.0,0.0662,0.627,117.299,3U1jWyqyLxdPeEplELnNkA,172912,4,2023-07-18,2023-07-18,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
697,spotify:track:0YghayKtXR4nV6TfCN7BVE,Quá Khứ Còn Lại Gì,Jayden,6,['vietnamese idol pop'],Vietnam Idol (2023) - Tập 2,1,0.52,0.197,7,-9.826,1,0.0326,0.925,9.34e-06,0.143,0.38,112.129,0YghayKtXR4nV6TfCN7BVE,221036,4,2023-07-18,2023-07-18,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
698,spotify:track:3855gZK5m4aYZ01GU6SaI8,Phía Cuối Chân Trời (Acoustic Version),YanBi,36,"['v-pop', 'vietnamese hip hop']",Phía Cuối Chân Trời (Acoustic Version),0,0.484,0.334,11,-8.264,1,0.044,0.736,0.0,0.105,0.509,67.915,3855gZK5m4aYZ01GU6SaI8,306903,4,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,2018,1.0,0.0
699,spotify:track:6P3nUwIeFw75lQVVHNf89C,Tìm (Lost) (Acoustic Ver.),MIN,53,['v-pop'],Tìm (Lost) (Acoustic Ver.),0,0.497,0.258,6,-7.662,1,0.0321,0.848,0.0,0.2,0.245,113.417,6P3nUwIeFw75lQVVHNf89C,298500,4,2014-03-06,2014-03-06,0,0,0,0,0,0,0,0,0,0,0,2014,1.0,0.0
700,spotify:track:49joi652xs0XwxBwQn4wJZ,Anh Đã Quên - Acoustic Version,Hà Nhi,47,['v-pop'],Anh Đã Quên (Acoustic Version),23,0.475,0.265,8,-10.986,1,0.0338,0.883,2.26e-05,0.117,0.314,92.883,49joi652xs0XwxBwQn4wJZ,239023,4,2018-08-31,2018-08-31,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
701,spotify:track:7JVxQjXcMlIwHuwrq7AY8E,1 Phút,Andiez,48,"['v-pop', 'vietnamese singer-songwriter']",1 Phút,0,0.42,0.36,1,-6.006,1,0.0288,0.954,0.00123,0.113,0.423,135.755,7JVxQjXcMlIwHuwrq7AY8E,375989,4,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
702,spotify:track:6ZHGdNYXz1l1YW2tGumJbJ,Chờ Đợi Có Đáng Sợ,Andiez,48,"['v-pop', 'vietnamese singer-songwriter']",Chờ Đợi Có Đáng Sợ,0,0.492,0.355,1,-9.158,1,0.0304,0.854,1.84e-06,0.125,0.34,125.478,6ZHGdNYXz1l1YW2tGumJbJ,282667,4,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
703,spotify:track:4KNzwYexLQsRxIvcRvBZ4T,Chờ Nhau Nhé,Suni Hạ Linh,51,['v-pop'],Chờ Nhau Nhé,43,0.403,0.188,2,-10.059,1,0.045,0.817,0.0,0.092,0.221,73.927,4KNzwYexLQsRxIvcRvBZ4T,218951,4,2017-01-17,2017-01-17,0,0,0,0,0,0,0,0,0,0,0,2017,1.0,0.0
704,spotify:track:2vqSyJpE0bwqFwEXtFkIlz,Hoa Nở Không Màu (Acoustic Version),Hoài Lâm,38,['v-pop'],Hoa Nở Không Màu (Acoustic Version),0,0.586,0.282,10,-8.173,0,0.0301,0.942,0.0,0.346,0.417,72.936,2vqSyJpE0bwqFwEXtFkIlz,320333,4,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
705,spotify:track:0bx6XOpew71bBk0vFjAHIZ,Thế Giới Mất Đi Một Người,Tăng Phúc,39,['v-pop'],Tuyển Tập Của Tăng Phúc,0,0.552,0.291,10,-9.963,0,0.039,0.835,0.0,0.148,0.391,118.687,0bx6XOpew71bBk0vFjAHIZ,273032,4,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
706,spotify:track:5wDdEoT01i4clgV9tBVDaQ,Vì Sao Thế,Tăng Phúc,39,['v-pop'],Phúc Acoustic (Season 1),21,0.682,0.236,1,-11.638,1,0.0471,0.889,0.0,0.162,0.242,119.119,5wDdEoT01i4clgV9tBVDaQ,288445,4,2020-02-18,2020-02-18,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
707,spotify:track:6Svr3WVxSDjTJbcyqMAbHV,Tiểu Thuyết Tình Yêu,Tăng Phúc,39,['v-pop'],Phúc Acoustic (Season 1),41,0.789,0.237,8,-11.92,1,0.0605,0.813,0.0,0.0904,0.405,80.079,6Svr3WVxSDjTJbcyqMAbHV,149827,4,2020-02-18,2020-02-18,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
708,spotify:track:042eHonAY0Wu36hinabtWB,Chuyện Tình Lá Gió,Tăng Phúc,39,['v-pop'],Phúc Acoustic (Season 1),20,0.508,0.342,1,-8.522,0,0.0364,0.931,0.0,0.278,0.226,107.06,042eHonAY0Wu36hinabtWB,278144,4,2020-02-18,2020-02-18,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
709,spotify:track:1NzfPTisekhQSsVd7mkyX9,Một Ngày Mùa Đông,Phạm Anh Duy,21,"['v-pop', 'vietnamese singer-songwriter']",Nữ Thần,0,0.928,0.475,4,-9.101,0,0.0533,0.42,0.0,0.105,0.583,111.995,1NzfPTisekhQSsVd7mkyX9,268393,4,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
710,spotify:track:3FYMthlXHQcjtNmFZ60CAL,Người Ta Nói,Tieu Chau Nhu Quynh,13,['vietnamese singer-songwriter'],The Journey,0,0.687,0.419,5,-7.891,1,0.042,0.929,2.9e-06,0.105,0.297,114.72,3FYMthlXHQcjtNmFZ60CAL,262507,4,2019-08-14,2019-08-14,0,0,0,0,0,0,0,0,0,0,0,2019,1.0,0.0
711,spotify:track:4TA4lG9mSShNYF1iLuoy8J,Vẫn Hát Lời Tình Yêu,Phạm Anh Duy,21,"['v-pop', 'vietnamese singer-songwriter']",Nữ Thần,0,0.667,0.486,4,-6.706,0,0.0377,0.565,0.0,0.209,0.464,172.047,4TA4lG9mSShNYF1iLuoy8J,238655,4,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
712,spotify:track:3KoptbW5PMVOmj60dkqJTz,Và Cơn Mưa Tới,Phạm Anh Duy,21,"['v-pop', 'vietnamese singer-songwriter']",Nữ Thần,0,0.662,0.186,2,-10.589,1,0.0435,0.805,0.0,0.128,0.484,130.113,3KoptbW5PMVOmj60dkqJTz,232615,4,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
713,spotify:track:5goYYMtdIzDdTh75WuwQTp,Vì Anh Cần Em (This Love Cover),Tăng Phúc,39,['v-pop'],Phúc Acoustic (Season 1),13,0.52,0.294,1,-10.562,1,0.0553,0.864,0.0,0.183,0.409,68.381,5goYYMtdIzDdTh75WuwQTp,219835,4,2020-02-18,2020-02-18,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
714,spotify:track:3ENRsPZlYGqFs6KlASLJEC,Dòng Sông Lơ Đãng,Phạm Anh Duy,21,"['v-pop', 'vietnamese singer-songwriter']",Nữ Thần,0,0.628,0.305,4,-9.15,0,0.059,0.759,0.0,0.106,0.343,170.038,3ENRsPZlYGqFs6KlASLJEC,213176,4,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
715,spotify:track:3KP1vM2NlgAqOk67Dqvb6i,Người Tình Mùa Đông,Tieu Chau Nhu Quynh,13,['vietnamese singer-songwriter'],The Journey,0,0.579,0.326,9,-7.393,0,0.0267,0.924,5.45e-06,0.335,0.324,100.183,3KP1vM2NlgAqOk67Dqvb6i,264768,4,2019-08-14,2019-08-14,0,0,0,0,0,0,0,0,0,0,0,2019,1.0,0.0
716,spotify:track:0VtAJn6CUdRvftjUcWQaqm,Uoc Gi,JayKii,37,['v-pop'],Uoc Gi,27,0.736,0.237,2,-14.19,1,0.0419,0.617,0.0,0.105,0.47,123.996,0VtAJn6CUdRvftjUcWQaqm,318417,4,2019-04-08,2019-04-08,0,0,0,0,0,0,0,0,0,0,0,2019,1.0,0.0
717,spotify:track:6T4MIHclKSaHN8ksUYRVW6,Vài Lần Đón Đưa,Hà Anh Tuấn,43,['v-pop'],Acous’84,0,0.452,0.434,5,-5.046,0,0.0311,0.726,4.82e-06,0.102,0.301,102.031,6T4MIHclKSaHN8ksUYRVW6,235050,4,2015-10-01,2015-10-01,0,0,0,0,0,0,0,0,0,0,0,2015,1.0,0.0
718,spotify:track:4waWgT2lI4xEhVAaKyIFaB,Tối Nay,Thái Đinh,38,"['v-pop', 'vietnamese singer-songwriter']",Tối Nay,0,0.382,0.172,8,-12.539,1,0.041,0.779,0.0,0.0974,0.318,185.833,4waWgT2lI4xEhVAaKyIFaB,322417,3,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
719,spotify:track:4YfbHXy4bbCR4Y0NaGXaNm,Hạ Cuối,Hà Anh Tuấn,43,['v-pop'],Acous’84,0,0.375,0.308,7,-5.745,0,0.037,0.9,1.55e-06,0.099,0.197,182.854,4YfbHXy4bbCR4Y0NaGXaNm,230374,3,2015-10-01,2015-10-01,0,0,0,0,0,0,0,0,0,0,0,2015,1.0,0.0
720,spotify:track:1iLlcwUV6MmaH6K7BPyWhS,Không Còn Mùa Thu,Hoàng Dũng,53,"['v-pop', 'vietnamese singer-songwriter']",Tinh Ca Mua Thu,30,0.784,0.129,2,-18.859,1,0.0582,0.806,0.0,0.112,0.64,119.992,1iLlcwUV6MmaH6K7BPyWhS,237355,4,2018-09-21,2018-09-21,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
721,spotify:track:0ykzSJXUHS5OOmzSpaNdJf,Giọt Nắng Bên Thềm,Hoàng Dũng,53,"['v-pop', 'vietnamese singer-songwriter']",Tinh Ca Mua Thu,34,0.633,0.19,2,-13.624,1,0.043,0.846,0.0,0.107,0.505,139.871,0ykzSJXUHS5OOmzSpaNdJf,303340,4,2018-09-21,2018-09-21,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
722,spotify:track:07MKGrNjnls7H2W7dLMEso,Để Dành,Hà Anh Tuấn,43,['v-pop'],Acous’84,0,0.587,0.272,0,-7.994,1,0.0305,0.801,0.0,0.101,0.269,96.614,07MKGrNjnls7H2W7dLMEso,316395,4,2015-10-01,2015-10-01,0,0,0,0,0,0,0,0,0,0,0,2015,1.0,0.0
723,spotify:track:3WkvZbY9jVVIfBGhrcnVAL,Phố Không Em,Thái Đinh,38,"['v-pop', 'vietnamese singer-songwriter']",Phố Không Em,0,0.464,0.128,6,-13.081,1,0.0576,0.949,0.0,0.11,0.392,180.524,3WkvZbY9jVVIfBGhrcnVAL,286447,3,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
724,spotify:track:2fkUeJwmCwF5LrSwsFcgBB,Một Ngày Mùa Thu,Thái Đinh,38,"['v-pop', 'vietnamese singer-songwriter']",Một Ngày Mùa Thu,0,0.446,0.307,2,-9.164,1,0.113,0.873,6.02e-06,0.108,0.504,72.46,2fkUeJwmCwF5LrSwsFcgBB,245101,4,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
725,spotify:track:3tZN1J8zIoLlzqQPlUkeyE,Chẳng Nói Nên Lời,Hoàng Dũng,53,"['v-pop', 'vietnamese singer-songwriter']",Tình Ca Hoàng Dũng,45,0.69,0.197,0,-8.643,1,0.0361,0.885,0.0,0.33,0.424,119.892,3tZN1J8zIoLlzqQPlUkeyE,328709,3,2018-11-09,2018-11-09,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
726,spotify:track:2bfTToJ89SOU6faldEmeLG,Những Ngày Vắng Em,Thái Đinh,38,"['v-pop', 'vietnamese singer-songwriter']",Những Ngày Vắng Em,0,0.471,0.27,10,-9.352,1,0.0437,0.904,2.37e-06,0.126,0.44,178.921,2bfTToJ89SOU6faldEmeLG,250110,3,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
727,spotify:track:6miGoXRfI6Y97K5I2A3NyX,Ngoài Đằng Kia Mùa Đông,Thái Đinh,38,"['v-pop', 'vietnamese singer-songwriter']",Ngoài Đằng Kia Mùa Đông,0,0.597,0.442,0,-8.452,1,0.052,0.637,0.0,0.206,0.756,75.129,6miGoXRfI6Y97K5I2A3NyX,220041,4,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
728,spotify:track:3A66xi3aLPuqAFvkRNrpry,Đôi Lời,Hoàng Dũng,53,"['v-pop', 'vietnamese singer-songwriter']",Tình Ca Hoàng Dũng,44,0.325,0.195,7,-12.306,1,0.0327,0.822,0.0,0.138,0.518,81.465,3A66xi3aLPuqAFvkRNrpry,232100,4,2018-11-09,2018-11-09,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
729,spotify:track:5Mr76SFPTsmrtdAzbS9xUe,Phút Cuối,Hoàng Dũng,53,"['v-pop', 'vietnamese singer-songwriter']",Tinh Ca Mua Thu,25,0.303,0.187,7,-13.693,1,0.0301,0.871,2.41e-06,0.128,0.358,186.768,5Mr76SFPTsmrtdAzbS9xUe,351716,3,2018-09-21,2018-09-21,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
730,spotify:track:1CFjZINy0r20z6eowL1nBI,Nếu Kém Duyên Vô Phận,Tùng Acoustic,17,['indie viet'],Tuyển Tập Của Tùng Acoustic,0,0.648,0.298,4,-10.237,1,0.0347,0.749,0.0,0.0625,0.423,160.067,1CFjZINy0r20z6eowL1nBI,273817,4,2018-03-01,2018-03-01,0,0,0,0,0,1,0,0,0,0,0,2018,0.0,0.0
731,spotify:track:2DNeSKbcbnmgTlcyMNzhpS,Dù Có Là Người Tình,Hà Nhi,47,['v-pop'],Dù Có Là Người Tình,23,0.645,0.368,2,-9.963,0,0.0331,0.848,0.0,0.0544,0.353,120.049,2DNeSKbcbnmgTlcyMNzhpS,240067,4,2020-07-07,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
732,spotify:track:2CtKwgvrqVvQamGQ5mPBPX,Yêu Là Tha Thu,Tùng Acoustic,17,['indie viet'],Tuyển Tập Của Tùng Acoustic,0,0.447,0.219,5,-9.777,1,0.067,0.906,1.49e-05,0.0807,0.423,167.273,2CtKwgvrqVvQamGQ5mPBPX,298639,4,2018-03-01,2018-03-01,0,0,0,0,0,1,0,0,0,0,0,2018,0.0,0.0
733,spotify:track:5h56kcETyQsOdkHTmTkh2L,Những Năm Tháng Đó Có Tôi Yêu Người (Acoustic Version),Jun Phạm,12,['v-pop'],Những Năm Tháng Đó Có Tôi Yêu Người,0,0.582,0.0595,6,-20.365,0,0.132,0.904,0.0,0.102,0.214,130.051,5h56kcETyQsOdkHTmTkh2L,112282,4,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
734,spotify:track:139xy9rQUhse5fj4pwxCQE,Sau Này (Acoustic Version),Tăng Phúc,39,['v-pop'],Sau Này (Acoustic Version),0,0.645,0.308,8,-10.358,1,0.175,0.899,0.000112,0.0679,0.348,130.046,139xy9rQUhse5fj4pwxCQE,253333,4,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
735,spotify:track:5VXcFpKNLiWablgnuAkcT6,Tình Phiêu Lãng,Tăng Phúc,39,['v-pop'],Phúc Acoustic (Season 1),14,0.736,0.304,0,-10.357,0,0.0386,0.79,0.0,0.101,0.407,115.932,5VXcFpKNLiWablgnuAkcT6,291732,4,2020-02-18,2020-02-18,0,0,0,0,0,0,0,0,0,0,0,2020,1.0,0.0
736,spotify:track:4P71JPw3koPnkDKIUBDl9B,Hennesy (Acoustic Version),Haisam,35,"['indie viet', 'v-pop', 'vietnamese singer-songwriter']",Hennesy (Acoustic Version),0,0.58,0.421,2,-8.731,0,0.0622,0.715,0.0131,0.11,0.234,150.35,4P71JPw3koPnkDKIUBDl9B,208000,4,2018-03-01,2018-03-01,0,0,0,0,0,1,0,0,0,0,0,2018,1.0,0.0
737,spotify:track:4WRR2DSoRyBLiNDC3LB6zj,Bạn Thân - Acoustic Version,Lena,31,"['indie viet', 'v-pop']",Bạn Thân (Acoustic Version),25,0.796,0.193,9,-14.182,1,0.0426,0.821,0.0,0.13,0.606,116.031,4WRR2DSoRyBLiNDC3LB6zj,188534,4,2020-01-22,2020-01-22,0,0,0,0,0,1,0,0,0,0,0,2020,1.0,0.0
738,spotify:track:0Hgzd3tD0NOzwBW5zEk1Yc,Can Gac Trong - Acoustic,Ưng Hoàng Phúc,38,['v-pop'],Can Gac Trong,19,0.668,0.552,9,-6.357,0,0.0266,0.57,0.0,0.0945,0.798,99.94,0Hgzd3tD0NOzwBW5zEk1Yc,216216,4,2010-01-01,2010-01-01,0,0,0,0,0,0,0,0,0,0,0,2010,1.0,0.0
739,spotify:track:5hBnWILtE7RG7LaxSVj9Mg,Về Với Em Đi,Tùng Acoustic,17,['indie viet'],Tuyển Tập Của Tùng Acoustic,0,0.853,0.384,1,-11.17,0,0.041,0.285,1.24e-06,0.0671,0.655,113.986,5hBnWILtE7RG7LaxSVj9Mg,262476,4,2018-03-01,2018-03-01,0,0,0,0,0,1,0,0,0,0,0,2018,0.0,0.0
740,spotify:track:6Dpr8JzK4QqIx5zDphzTBG,Lời Hứa Ngày Chia Tay (Acoustic Version),Phùng Khánh Linh,36,['v-pop'],Lời Hứa Ngày Chia Tay,0,0.661,0.33,2,-8.665,1,0.0269,0.916,0.0,0.123,0.321,111.865,6Dpr8JzK4QqIx5zDphzTBG,299077,4,2019-02-25,2019-02-25,0,0,0,0,0,0,0,0,0,0,0,2019,1.0,0.0
741,spotify:track:3NwtAv1bvwp0fG945jutGT,Cô Gái Nhỏ Và Anh (Acoustic Version),Phùng Khánh Linh,36,['v-pop'],Cô Gái Nhỏ Và Anh,0,0.608,0.306,9,-8.549,0,0.0357,0.842,0.0,0.0948,0.223,129.824,3NwtAv1bvwp0fG945jutGT,233868,4,2019-02-25,2019-02-25,0,0,0,0,0,0,0,0,0,0,0,2019,1.0,0.0
742,spotify:track:1LjWOr3smytGM2TnI2hbfv,Riêng Mình Em - Acoustic,Miu Lê,44,['v-pop'],Nhận Ra,0,0.613,0.528,5,-8.147,1,0.0282,0.482,0.17,0.132,0.5,162.039,1LjWOr3smytGM2TnI2hbfv,238185,4,2015-06-16,2015-06-16,0,0,0,0,0,0,0,0,0,0,0,2015,1.0,0.0
743,spotify:track:4Bxqu5Pb9plf7wA9A6rgY3,Một Kiếp Rong Buồn,Tùng Acoustic,17,['indie viet'],Tuyển Tập Của Tùng Acoustic,0,0.525,0.226,5,-10.7,1,0.0591,0.737,0.0,0.085,0.357,146.456,4Bxqu5Pb9plf7wA9A6rgY3,244442,4,2018-03-01,2018-03-01,0,0,0,0,0,1,0,0,0,0,0,2018,0.0,0.0
744,spotify:track:1PSTOEsVgCMrKBZpSC1fgG,nơi tối nhất trong vũ trụ,Mademoiselle,27,"['indie viet', 'vietnamese singer-songwriter']",những tiếng hát thầm,0,0.719,0.159,0,-15.652,1,0.0339,0.926,0.155,0.116,0.292,88.891,1PSTOEsVgCMrKBZpSC1fgG,163516,4,2020-02-20,2020-02-20,0,0,0,0,0,1,0,0,0,0,0,2020,1.0,0.0
745,spotify:track:72MgpN0AW9zgVgH98mKUCa,Rất Buồn - Acoustic Version,Hoài Lâm,38,['v-pop'],Rất Buồn (Acoustic Version),16,0.396,0.256,0,-8.796,0,0.041,0.959,0.000276,0.116,0.343,60.198,72MgpN0AW9zgVgH98mKUCa,256613,3,2019-12-17,2019-12-17,0,0,0,0,0,0,0,0,0,0,0,2019,1.0,0.0
746,spotify:track:7unqgXVmp0iFt6ZW465opZ,Rapcoustic 5,Đen,56,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese trap']",Rapcoustic 5,0,0.641,0.536,0,-6.63,1,0.323,0.832,0.0,0.147,0.613,143.863,7unqgXVmp0iFt6ZW465opZ,547154,4,2019-10-10,2019-10-10,0,0,0,0,0,1,1,1,0,0,0,2019,1.0,0.0
747,spotify:track:34FIIvn5ZEngaW7rkmmwYl,Lạnh Thôi Đừng Mưa,Haisam,35,"['indie viet', 'v-pop', 'vietnamese singer-songwriter']",Top Hits Of Hải Sâm,0,0.483,0.177,4,-15.654,1,0.0377,0.905,3.9e-06,0.103,0.285,168.116,34FIIvn5ZEngaW7rkmmwYl,257688,4,2018-03-01,2018-03-01,0,0,0,0,0,1,0,0,0,0,0,2018,1.0,0.0
748,spotify:track:0Tn0JBKWTVrL07kg5gfFNh,Những Tiếng Thở Dài,Tăng Phúc,39,['v-pop'],Những Tiếng Thở Dài (Phúc Acoustic 1),7,0.483,0.176,5,-15.36,1,0.0561,0.896,0.0,0.103,0.266,89.349,0Tn0JBKWTVrL07kg5gfFNh,313755,4,2019-11-27,2019-11-27,0,0,0,0,0,0,0,0,0,0,0,2019,1.0,0.0
749,spotify:track:7fA7n31dQf2xAsOKA8zG5t,Sau Cơn Mưa (Acoustic Version),Trung Quân,48,['v-pop'],Những Bài Hát Hay Nhất Của Trung Quân Idol,0,0.476,0.184,1,-8.945,0,0.0455,0.861,0.0,0.108,0.25,96.164,7fA7n31dQf2xAsOKA8zG5t,295694,4,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
750,spotify:track:0MscDl2UeYsharGGs8d9v9,Em Là Mưa,Vũ.,54,"['indie viet', 'rock viet', 'v-pop', 'vietnamese singer-songwriter']",Hỏi & Đáp,40,0.412,0.213,0,-12.637,1,0.0335,0.515,0.000648,0.0924,0.168,113.033,0MscDl2UeYsharGGs8d9v9,304500,3,2018-03-28,2018-03-28,1,0,0,0,0,1,0,0,0,0,0,2018,1.0,0.0
751,spotify:track:09flvItVSuSnFEgcbECS7S,Chuyện Mưa (Acoustic Version),Trung Quân,48,['v-pop'],Chuyện Mưa,0,0.457,0.349,3,-8.738,1,0.0395,0.799,0.0,0.0703,0.211,85.267,09flvItVSuSnFEgcbECS7S,245864,4,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
752,spotify:track:61y0JRs3A97Sxad8eEQrUo,Nhe - Nham Mat Thay Mua He OST - Original,"Uyen Pim, B?t Band",6,['vietnamese singer-songwriter'],Nhe - Nham Mat Thay Mua He OST (Original),25,0.442,0.147,2,-15.78,1,0.0377,0.87,0.0,0.126,0.38,179.762,61y0JRs3A97Sxad8eEQrUo,274104,3,2018-06-06,2018-06-06,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
753,spotify:track:2M35ZUqgKTJ9KHgicvfg3m,Mot Ngay Mua,JUUN D,34,['v-pop'],"The Ballad, No.1",0,0.461,0.325,11,-10.877,0,0.0348,0.793,0.0,0.0839,0.581,90.737,2M35ZUqgKTJ9KHgicvfg3m,154488,4,2018-03-16,2018-03-16,0,0,0,0,0,0,0,0,0,0,0,2018,1.0,0.0
754,spotify:track:7kStUD0pVnEZVOtzLCDIAu,Tinh Khuc Vang,JayKii,37,['v-pop'],Tinh Khuc Vang,35,0.794,0.23,9,-13.487,0,0.0424,0.77,0.0,0.105,0.152,99.988,7kStUD0pVnEZVOtzLCDIAu,289318,3,2019-07-12,2019-07-12,0,0,0,0,0,0,0,0,0,0,0,2019,1.0,0.0
755,spotify:track:22F7P7QnaVspdf5rKveBaS,Lối Nhỏ,Đen,56,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese trap']",Lối Nhỏ,0,0.634,0.476,4,-7.714,0,0.0393,0.84,0.000137,0.079,0.425,184.061,22F7P7QnaVspdf5rKveBaS,252953,4,2019-10-26,2019-10-26,0,0,0,0,0,1,1,1,0,0,0,2019,1.0,0.0
756,spotify:track:6uZya2oCjigBaM7uRhuGZ6,Khi Cô Đơn Em Nhớ Ai,JUUN D,34,['v-pop'],Khi Cô Đơn Em Nhớ Ai,42,0.763,0.34,0,-11.699,1,0.0392,0.819,0.0,0.082,0.514,95.945,6uZya2oCjigBaM7uRhuGZ6,261668,4,2019-02-15,2019-02-15,0,0,0,0,0,0,0,0,0,0,0,2019,1.0,0.0
757,spotify:track:4JsSWsJphACIMkfil0xfrT,Nắng Đêm,T.R.I,47,"['indie viet', 'v-pop', 'viet lo-fi']",Nắng Đêm,0,0.885,0.363,2,-10.672,1,0.0329,0.757,1.92e-05,0.0739,0.571,100.005,4JsSWsJphACIMkfil0xfrT,230475,4,2018-03-01,2018-03-01,0,0,0,0,0,1,0,0,0,1,0,2018,1.0,0.0
758,spotify:track:6iofSIONjcCUY0BfWzeXSK,Tiny Love,Thịnh Suy,52,"['v-pop', 'vietnamese singer-songwriter']",tiny things,0,0.824,0.171,4,-15.871,0,0.0527,0.857,0.0,0.107,0.693,100.036,6iofSIONjcCUY0BfWzeXSK,158400,4,2021-12-05,2021-12-05,0,0,0,0,0,0,0,0,0,0,0,2021,1.0,0.0
759,spotify:track:2fxGSbMxakUf8XUd00rmED,Dù Cho Mai Về Sau - Acoustic Version,buitruonglinh,50,"['indie viet', 'v-pop']",Dù Cho Mai Về Sau (Acoustic Version),40,0.638,0.355,11,-7.637,1,0.0882,0.8,0.0,0.11,0.815,145.148,2fxGSbMxakUf8XUd00rmED,213490,4,2020-12-01,2020-12-01,0,0,0,0,0,1,0,0,0,0,0,2020,1.0,0.0
760,spotify:track:5wCzf0T6092nlaviiEJcn6,Ngay Mai Se Khac,Lê Hiếu,37,['v-pop'],Ngay Mai Se Khac,0,0.584,0.401,0,-5.837,0,0.0274,0.824,0.0,0.14,0.277,133.922,5wCzf0T6092nlaviiEJcn6,252300,4,2017-05-01,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,2017,1.0,0.0
